name,value,parent
Origin,,
H_XACC,13.074063482985414,Origin
H_XDIS,1.3897626537031742,Origin
H_XELSE,8.247068916213896,Origin
H_XEQU,15.018587360594791,Origin
H_XNEED,23.248498713182727,Origin
H_XOTH,9.722619388046896,Origin
H_XSEC,3.665999428081212,Origin
H_XSKL,18.46153846153846,Origin
H_XWANT,7.171861595653416,Origin
